59,1,0,0
114,5,1,0
7,112,1,0
4,54,1,1
59,0,1,0
119,1,0,0
4,116,0,0
1,59,0,0
109,11,0,0
40,20,0,0
0,60,0,0
2,117,1,0
48,12,0,0
176,63,0,1
3,116,0,1
0,60,0,0
2,0,55,3
0,1,58,1
0,0,110,10
0,0,49,11
1,1,114,4
0,0,118,2
0,0,45,15
0,0,163,77
1,0,20,99
2,0,10,108
0,1,2,57
0,1,2,117
0,0,10,50
0,1,5,54
0,1,3,116
0,0,0,60
