24,0,0,0
42,6,0,0
1,46,0,1
0,23,0,1
24,0,0,0
40,6,2,0
1,45,1,1
1,22,1,0
47,1,0,0
18,4,2,0
1,23,0,0
2,43,1,2
24,0,0,0
78,14,3,1
0,42,3,3
1,22,0,1
1,1,22,0
0,0,47,1
0,1,4,43
0,1,0,23
2,0,22,0
0,1,47,0
0,0,7,41
1,0,1,22
2,0,45,1
1,1,21,1
1,0,1,22
0,0,1,47
1,0,22,1
3,3,84,6
0,1,5,42
1,0,0,23
