28,0,0,0
24,4,0,0
48,6,2,0
25,1,0,2
49,5,0,2
51,5,0,0
24,3,1,0
92,13,3,4
7,48,0,1
1,54,0,1
2,25,0,1
5,47,0,4
2,24,0,2
0,28,0,0
0,50,3,3
1,24,1,2
3,0,25,0
0,2,25,1
1,1,49,5
0,0,24,4
4,0,49,3
1,1,53,1
1,0,26,1
1,2,88,21
4,0,10,42
1,4,2,49
0,0,5,23
0,3,5,48
1,0,1,26
1,0,2,25
0,2,5,49
0,0,2,26
