28,0,0,0
27,1,0,0
55,1,0,0
28,0,0,0
56,0,0,0
56,0,0,0
27,1,0,0
103,8,1,0
1,55,0,0
0,55,0,1
0,27,0,1
1,54,0,1
0,27,0,1
0,28,0,0
0,56,0,0
0,28,0,0
0,0,28,0
0,0,28,0
0,0,56,0
0,0,28,0
0,0,56,0
0,0,56,0
1,0,26,1
1,0,103,8
0,0,1,55
0,0,3,53
0,0,0,28
0,0,0,56
0,0,0,28
0,0,0,28
0,1,0,55
0,0,0,28
