55,7
103,21
51,73
13,49
47,15
99,25
34,90
11,51
86,38
33,29
18,44
18,106
43,19
143,105
19,105
11,51
55,7
48,14
47,77
13,49
95,29
95,29
18,44
49,199
93,31
71,53
17,45
15,109
38,24
29,33
24,100
9,53
